"x2" "y2"
4.1227186323674 0.770888755920229
4.87720951526977 0.579075268081076
6.67719785418047 0.158424932958766
8.98529965458695 0.725733197966351
6.21751476601311 1.14805588111524
2.98165756202534 -0.0331865331511663
6.78593696669198 -0.204166718849454
4.53946248567738 0.308392581520767
4.95597594910381 1.64629763596349
4.68263085348843 1.32564114472412
8.13991814265377 0.660103771042523
5.30277109206946 0.285104975860225
4.64896356477446 0.645507451534311
9.12786593408339 0.323499587898102
4.33016325727207 1.26799006226419
3.42277078199053 1.44201955937111
3.65029595326343 1.26332602086469
3.52989691564815 1.53456275587177
3.6230533308439 0.475066863148566
5.10237371681212 0.601687725527635
6.50435923161403 0.653066875386986
2.15344880893338 0.708387096727976
6.41108654755929 -0.0430760609904504
5.38791331615523 0.839895573904205
3.66320193603682 1.1079056934296
6.53582072177317 1.21739951166837
2.21166279795528 0.594076575938209
6.13809667980687 0.933983604624367
4.73230495674653 0.661729803950003
5.90426647083789 0.509744203996189
6.82122938085179 1.23673371296123
4.66534056961651 1.87534189903764
7.21417742982843 0.314036183682987
6.29384479925595 0.5065279221859
5.19961535876811 0.577682069661825
3.33669186420821 0.242458434805926
3.88855649116718 0.471295749220121
4.4103432099806 1.08152108435647
3.56967459828575 0.114439925331367
3.39998393297854 1.23251900261818
3.75516179541881 0.0297084790193865
1.95062508179379 0.0755792222602104
5.06321162005492 1.0850787308858
4.32173973172223 0.0704183480204081
6.72478153678893 0.224976998639747
5.60128282063982 0.925572433322528
2.9009775018121 0.799385769810024
4.79307473418372 0.328116776659475
5.83751031517247 0.354404493601041
4.88284815120521 0.947351354933754
3.34417588135934 0.333575977586683
4.21560725910871 0.366339831243095
4.07808458533302 0.341512360334287
3.2199659351124 1.18012747647162
3.87986243579223 0.360168374194729
7.59906890772311 1.55535476540914
4.45389128788243 1.1977785387709
5.61750955631613 1.69898984239666
4.44240543028618 0.219640530668791
4.12901386265001 0.142818111285598
5.20037713141594 0.543819323675592
2.0884631949524 0.581650927012934
4.226965584264 -0.431896613776918
5.09562923155663 0.0802176429437157
4.89979290411974 0.436620620920385
5.43036794600722 0.340331816761977
4.91758137770409 1.05925757765948
3.59305032617121 -0.432774923527311
4.63715509358786 0.867438372926985
5.16692514282671 1.21269341490388
4.59706843435844 1.15759502594667
6.94818182085987 -0.142856869199474
4.63857790785699 0.617505508163799
3.7820116506927 0.562877551223952
2.8317818615516 -0.0932910541671264
5.52366854576389 0.399366356495281
3.98166503234639 1.36842589719268
5.63948368353782 0.795051154344642
3.72934163860608 0.985823052930944
8.88355903203677 -0.0169561236742336
4.24704691409575 0.401746936474553
3.07342561652376 0.779481071049932
3.37780413027532 1.43423133376928
5.03914663954225 1.48475030592176
5.78845093803933 1.03118307883654
7.26010495097489 0.596354847998719
6.58035118663818 0.516497423545474
4.49131339142727 0.843828710820425
5.05623438480033 1.31493957042008
4.5294266183293 0.984454464147087
9.93119632646725 -1.01233145968968
3.4346085293501 1.21630306574074
3.44523627811972 0.73047933679275
4.50640953850233 1.13564402416893
3.34511604205702 -0.010057644153556
3.24626635992592 0.025121322494899
3.50707487458658 1.68587800314867
3.0435436955913 1.19181000019201
5.79752801292704 0.891934767974294
3.847497386509 0.556083163845778
7.15900626571602 0.565790092424509
3.89648539314845 1.90885903202057
3.48247986309409 0.699393814011005
3.82052254280738 0.0881958729687015
7.33049659011046 1.64141892997461
5.53872005964611 -0.199714516884953
3.38739788460545 1.72987586453945
8.03708088597729 1.12041708217758
6.63651321559668 1.27381579214464
3.98352194326937 0.362519383196046
4.36766026936989 -0.0854232239776672
3.69469773415956 0.99732633204722
3.5725076292101 0.981699951724604
4.89428289280383 1.17247511864466
6.0748746061316 -0.218704029604959
4.75196977763816 1.91720932219299
7.09766808392285 0.255306753301491
4.76277864069597 -0.333662590596231
4.25615946075832 1.48609128253848
4.40512246529617 1.28570109942541
6.29082957868728 1.19024521785304
3.71343386854833 0.722049494836105
4.65738566330173 0.338810847083834
4.58894154352658 -0.350246954705899
7.26913663620146 0.259250774334016
4.13708757751992 1.09946854248796
4.54784451122294 0.222646794978152
6.0126379256433 0.0100073530591862
3.78824005702085 1.06847882808118
2.91508235405005 0.659474303491132
5.4759784685668 -0.0590811480542819
5.16201025175774 0.836632889226152
5.15291162675645 0.107045688369245
4.02041608651027 0.681709471176111
5.37374295536383 0.0366493280855256
3.54519853589895 2.05633388481751
5.4745045819532 1.21480539882405
5.6723290474515 0.414921030819699
4.77285994624753 0.255177543506993
6.48259040691156 1.13108265296931
2.91661027475036 2.24463824873719
4.06337733272156 0.876391132694697
4.27349312268665 1.64618019469187
3.43417324454762 0.321743269530108
5.65460587287246 0.940271528466646
3.76612871331687 0.643882070365529
6.38056663418098 0.607508006791944
3.99076739463281 0.802661891126295
6.71634842337992 -0.0410198895971156
6.30587718194056 0.909460312963891
3.64659896802678 0.0607024531185953
4.91232159435125 0.488846476425108
6.19438798351159 0.0532037568043351
4.61294945879192 0.555047025456049
8.65060114364096 0.101318185495759
4.46055319558005 1.0999125388188
3.83861387068926 1.37878405060252
5.81038873476941 0.291030755700214
5.3427193813837 -0.331226168175483
5.34477878377448 0.32715251617466
5.11166712818278 1.33424736290361
2.47973744272859 0.526800688236104
5.19954466455471 0.559991304497723
