"x","y"
0.596861866923449,2.07583214729703
1.51288449947741,1.28365470752172
2.6912273388618,0.396914019629029
0.664818377869213,2.33743865516478
1.27030152076342,1.18650256753421
1.16118511461375,1.4955993779316
1.85572268805969,1.27835842364153
1.15922876367823,1.05454905025967
2.84119309196843,0.454512194510344
1.11622235159447,1.59261933061946
1.78782568248435,1.3564235989818
1.93448339565798,0.988819895797479
1.38578147659344,1.62571236044735
1.0172141255689,1.90229763630718
2.85932628899671,0.51089650341952
0.709109682447289,3.20804510341711
1.77716590088316,0.744223626759997
1.24194241149784,1.43266065125487
1.61562596362543,0.899458904503858
1.90041924108706,1.79628823262102
3.16995904541149,0.636372694438239
0.786798654182933,2.2940688142212
2.67461929604516,0.514244205599896
2.8629468175772,0.876647646172952
1.25976903536011,1.25449338604112
0.538641141766907,3.76339587980662
1.89289601631163,1.2863427912171
0.715587265239176,2.34827876512869
2.11744652920917,0.752754627447126
1.72960207177553,0.899523178540783
2.04656797909681,0.85016010417882
1.47744038335633,1.66452912724029
2.1550569479303,1.09248121016852
1.51280217107898,1.48069329166269
1.04520293202038,2.14007840224503
1.28699644468188,1.89941759762529
0.662907307280929,2.94940563010289
0.470584699934779,1.88281460233786
1.33983311312635,1.56807407757898
1.45206661582632,1.40530350067037
1.54554969161332,1.76459806276253
0.579054239793809,2.88686890651017
0.624802955600215,1.73910676203432
2.75333371053817,0.456059565770581
1.69478521258555,0.905611731363492
2.86030427014581,0.71698568043234
1.03005251398108,1.33769564545293
1.11529883706941,1.01775588434284
1.11003020074089,1.46869982585879
1.11707105048141,2.21212942470307
1.07413114615288,1.21435957172944
3.0233448557626,0.410502472238766
1.0418517658784,1.86909098168039
1.99108238756583,1.01998857501063
0.560731350478256,1.98494250383608
0.445124196512851,3.3222270317942
0.96336619350257,0.94262010737344
1.8371467788762,0.642912002862009
1.88528482019037,1.20370450737472
2.64666697884105,0.81698360889665
0.551567874085848,2.64292620219329
2.79560775950666,0.479276276048611
0.971011298977761,1.82084705632732
1.69548947491773,1.16145104686571
1.45725714686248,0.907723532304693
0.850132733246341,1.73422786772717
0.838279173647553,3.13361084135066
1.30424788555369,1.94443519377401
1.45116346277806,1.06176386784146
0.956581157979914,2.14079094364321
1.11629639330488,1.86217807081044
1.71805046595845,1.25665583068904
1.28726456365506,1.19758695221045
1.81324270769417,1.19666008923927
1.46874133264743,1.530149545782
0.746061991941908,1.47040740844854
2.27877182719344,0.727794970719409
2.07600897409793,0.841988977850916
2.00983182520984,0.96749409730019
1.1104316357788,2.52253046438132
1.78637553098563,1.17767147160667
0.967508342050508,2.86191571478612
1.68508626832382,1.56093784961258
1.07861363736209,2.2826216394899
0.804070744067217,3.61906422967804
2.8094498874724,0.864964850517714
0.669083257009439,1.66088744022365
0.97857236950688,1.6854953115742
0.80799184038088,1.37486237919546
1.28469816722206,1.17023256820631
2.57760118589442,0.652946245808747
2.60515669087226,0.745790623916512
0.749918318669411,2.70191810639335
0.604148524400782,2.4417185292559
0.672515912809422,2.44004523488612
1.10457552796635,2.13227874667552
2.78366165060337,0.447277818129064
0.993179080157794,1.00868129477562
0.73595609014226,1.95338690674326
0.969555694026183,1.56717144036921
2.1645560539858,0.729286230544166
1.54550548151879,1.0085527145019
0.874233554370307,1.58591443410966
0.688784333339743,2.04250950977741
0.97203110367394,1.48676923953312
2.98425639092019,0.975592137173239
2.22684187373801,0.980080143279142
3.17634719901165,0.794071632093434
0.957379351365409,1.50900014398392
1.21044759144659,1.83618604457345
1.1895533414206,2.15594700725368
0.935049092859105,1.5410743596466
1.37631020344814,1.25308941640571
2.24778052258693,0.80992866778626
1.43620811928296,0.854417499307441
1.21238512944945,1.21055379423988
2.12882429413523,0.869722512751577
2.32834659033212,0.907151600503067
1.36156105712121,1.14382046011213
0.93548001763334,1.84855800912273
2.11589137600376,0.701898149864241
1.20692229993502,1.0277277392794
2.93485034939999,0.552515372306888
1.57412353670354,1.72749223990079
0.818880990102598,2.04799866369605
1.43034380199829,1.22977473840179
0.870164007503177,1.72189100884488
1.76812825356437,1.57850955010269
0.479877046424644,2.86364446621667
0.893446028223581,2.63448196057547
2.19685288815611,1.4720308165637
1.76578321423412,1.57323063376578
1.75591487430698,1.21953834105638
0.671106990713088,3.11719173221303
2.10172215185666,0.570254319770346
2.25409769092437,0.736154382675367
1.81275253039708,0.935074304677368
1.7272587160909,0.994583200372819
3.14942924826478,1.06038111143357
0.787355981186348,2.49114519513246
1.12068528082104,0.957691915383599
1.32169230419829,0.945357700765036
1.0900883902525,1.94949219795291
1.54861279167518,0.748072542301023
1.80722475747627,0.868428562929866
1.33232082414202,1.44182718133989
0.722769853416545,0.833909141039843
1.81937975904285,0.94175123716609
1.18664498089429,1.76493088431592
1.17310279475009,1.82981437132467
1.80263113309957,0.845615614493778
0.809419338171367,1.56156984711285
1.64996798488487,1.34403224557168
1.14571016583481,1.47662287595423
2.08268439950492,0.742216535679448
0.714157478605224,1.96853231527383
1.60474547801846,1.08343630252785
1.97592922837711,1.42933326969651
1.34497405232444,0.943610185729671
1.43452528576598,0.726983772483903
1.66899855965712,1.19937635241355
1.38442869162323,1.4318211035689
1.42634800181511,1.5131069217115
1.81027417144178,1.24171695684214
0.589380812114226,2.31357379651737
0.83905958989431,1.94026804380466
3.29984718108663,0.740863004435315
0.645652363080772,3.03729421558949
0.923109325401793,2.29548162818105
1.78425408814286,0.671980428744719
1.94524899334523,0.744704114694704
1.8774801953178,0.992432882611081
1.73286049584969,1.50253383547872
1.44900619784164,1.35263864992363
0.920096008703139,1.68598814240319
0.8661391445277,1.50423438244534
1.40546416611117,1.54856923237551
0.768058747516616,1.93541999049416
2.00837482980015,0.875609803523084
0.812355739232633,2.65996492039805
0.641717840318212,1.726481868126
0.38041763114591,2.14033821248656
1.57321325763253,1.19450317413742
0.719872657628513,1.85182111356065
1.72112967109805,1.26570446670033
2.29901508529712,1.37793477571255
1.03443988640718,1.24486257456121
1.57614200752686,1.19852341408262
1.07734558736225,2.11100512812539
1.91225796876901,1.19417716327619
0.990815608676279,2.10857678971016
1.52250822688613,1.51636466476871
0.896846094951424,2.16912243389769
1.01895836101264,1.11741727325184
1.7852196486085,0.816618334723562
1.76186741606628,0.885421991939585
1.0291787501211,1.92776397016687
1.11540048377067,1.77411983949282
0.763235538371564,2.1712486405748
1.12704825456773,1.98867057507328
1.61274800834685,0.78418781475108
1.00403820497169,1.88831278204583
4.35505274905604,0.496463649877795
1.35276734466872,1.13982245409264
1.13249442412767,1.95167011724971
1.45975606197897,0.959892409432514
0.893494291224069,1.01398092554815
1.62629156725333,1.5297201861803
1.50510980527881,1.07985896157461
1.20431459025324,1.49048284333665
2.05220253548879,1.22091487182114
0.968384257166933,1.57752055277036
2.76508571217026,0.804447343567691
0.762384068213064,2.41436567966148
1.56325712700736,1.17269448050788
1.56235847256661,1.28197068648118
2.00973763200869,0.916172165792739
0.801757947662331,2.14181482501278
0.638146546850186,1.83858893454651
2.43476246180439,0.969276784464868
1.38247425161264,0.913951047439346
1.94934603033312,0.845430645661385
0.674640684253972,2.11843630557382
3.05166749687083,0.622817003810457
1.11041843840034,1.35243923846693
1.78830558497752,1.21296288903456
1.26621299829123,1.402246425056
1.97460343076019,1.04639782253213
1.07996986716467,1.26128778538272
3.46320338127648,0.610215620175948
2.58153238441391,0.848659407813788
0.734657719842621,2.87470915825599
0.559271961298553,2.09452895768016
1.20309487488422,1.2605018629493
0.559805932061564,2.53665419555959
0.942596753234805,1.78748468743762
1.05754111573807,1.60931136153995
1.4852270852979,1.28983422455064
1.67511924344935,1.28019500947339
1.22417604148872,2.06179331354139
0.879783615477119,1.12946512110807
4.53938128202954,0.731861469141829
1.73546317468226,0.10300792982036
1.8729324015176,1.07463196742776
2.00698145726372,0.693565935295681
0.952794079855396,1.21302756351105
1.27048340508246,1.36719420291243
0.938535949464101,1.16168453688639
1.31610676200958,1.79038705073425
1.47284357384849,1.52295374383908
1.3108034347924,0.701873696736324
0.91298844514938,1.03624032212513
0.95126225210874,1.77243095497125
0.80765694840116,1.57311614256255
2.24292931133866,1.10589800164283
1.70347363538809,1.1441908893154
0.995178485463569,1.14372045640956
0.743771910832519,1.01163868286895
1.77726529386367,0.87784803539513
1.33927358014392,1.10369883181774
2.03953968679825,0.698934787792279
1.37602335970606,1.3548008513557
1.37552780375087,1.88906886021234
0.59697224286965,3.07384190398827
1.49990347600213,2.03676932696976
0.977476845554222,2.15810822895631
2.69365601964738,0.88504309074879
1.7428056367913,1.44576838308963
1.66933363503405,0.993025774339091
1.22851855791701,1.30985088762407
0.627124305739959,4.27376608669799
1.20492156588652,1.56523217328765
